SYSTEM,SYSTEM_TYPE,EXTRACT_DATE,PAID_DATE,DUE_DATE,POSTING_DATE,RECEIPT_DATE,ENTRY_DATE,INVOICE_DATE,INVOICE_NUMBER,INVOICE_LINE_NUMBER,INVOICE_HEADER_DESCRIPTION,INVOICE_LINE_DESCRIPTION,INVOICE_LINE_AMOUNT,INVOICE_LINE_CURRENCY,INVOICE_TYPE,EXCHANGE_RATE,POSTING_KEY,VOUCHER_NUMBER,CLEARING_DOCUMENT,DOCUMENT_NUMBER,DOCUMENT_LINE_NUMBER,DOCUMENT_TYPE,TRANSACTION_TYPE,SUPPLIER_NUMBER,SUPPLIER_NAME,SUPPLIER_TYPE,PREFERRED_SUPPLIER,SUPPLIER_ADDRESS_1,SUPPLIER_ADDRESS_2,SUPPLIER_ADDRESS_3,SUPPLIER_ADDRESS_4,SUPPLIER_ZIP,SUPPLIER_CITY,SUPPLIER_STATE,SUPPLIER_COUNTRY,SUPPLIER_REGION,TAX_NUMBER,ULTIMATE_PARENT,SUPPLIER_COMPLIANCE,BUYER,REQUISITIONER,APPROVER,PO_NUMBER,PO_DATE,PO_DESCRIPTION,PO_CURRENCY,PO_LINE_NUMBER,PO_LINE_DESCRIPTION,PO_UOM,PO_UNIT_COST,PO_QUANTITY,ITEM_NUMBER,ITEM_DESCRIPTION,ITEM_COST,QUANTITY,UOM,MANUFACTURERS_ITEM_DESCRIPTION,MANUFACTURERS_ITEM_NUMBER,PREFERRED_MANUFACTURER,PREFERRED_MANUFACTURER_ITEM_NUMBER,HISTORICAL_ITEM_COST,HISTORICAL_VOLUME,MATERIAL_GROUP,MATERIAL_GROUP_DESCRIPTION,PURCHASING_GROUP,PURCHASING_GROUP_DESCRIPTION,PURCHASING_ORG_CODE,PURCHASING_ORG_DESCRIPTION,PAYMENT_METHOD,PAYMENT_TERMS_CODE,PAYMENT_TERMS_DESCRIPTION,DISCOUNTED_TERMS,SUPPLIER_PAYMENT_TERMS_CODE,SUPPLIER_PAYMENT_TERMS_DESCRIPTION,COMPANY_NUMBER,COMPANY_NAME,COMPANY_CITY,COMPANY_STATE,COMPANY_COUNTRY,COMPANY_REGION,BUSINESS_UNIT,BUSINESS_UNIT_DESCRIPTION,COST_CENTER,COST_CENTER_DESCRIPTION,PROFIT_CENTER,PROFIT_CENTER_DESCRIPTION,ENTITY,ENTITY_DESCRIPTION,DIVISION,DIVISION_DESCRIPTION,DEPARTMENT,DEPARTMENT_DESCRIPTION,PLANT,PLANT_DESCRIPTION,ACCOUNT,ACCOUNT_DESCRIPTION,DISTRIBUTION_AMOUNT,CONTRACT_NUMBER,CONTRACT_START_DATE,CONTRACT_RENEWAL_DATE,CONTRACT_VALUE,CONTRACT_CURRENCY,CONTRACT_UNIT_COST,CONTRACT_NAME,CONTRACT_UOM,CONTRACT_VOLUME,GOVERNMENT_CLASSIFICATION,DIVERSITY_CLASSIFICATION,MCC,MCC_DESCRIPTION,EXPENSE_TYPE,INTERCOMPANY,EMPLOYEE,ADDRESSABLE,ASSET,ASSET_DESCRIPTION,COMMODITY_CODE,COMMODITY_CODE_DESCRIPTION,WBS_DESCRIPTION,WBS_ELEMENT,CATALOGUE,CUSTOMER_CATEGORY_1,CUSTOMER_CATEGORY_2,CUSTOMER_CATEGORY_3,CUSTOMER_CATEGORY_4,CUSTOMER_CATEGORY_5,CUSTOMER_CATEGORY_6,CUSTOMER_CATEGORY_7,CUSTOMER_CATEGORY_CODE,SIC_CODE,SIC_CODE_DESCRIPTION,INDUSTRY_CODE,INDUSTRY_CODE_DESCRIPTION,RISK_INDICATOR,RISK_FACTOR_1,RISK_FACTOR_2,RISK_FACTOR_3,RISK_FACTOR_4,RISK_FACTOR_5,RISK_FACTOR_6,RISK_FACTOR_7,RISK_FACTOR_8,RISK_FACTOR_9,RISK_FACTOR_10,ORG_HIERARCHY_1_CODE,ORG_HIERARCHY_1_DESCRIPTION,ORG_HIERARCHY_2_CODE,ORG_HIERARCHY_2_DESCRIPTION,ORG_HIERARCHY_3_CODE,ORG_HIERARCHY_3_DESCRIPTION,ORG_HIERARCHY_4_CODE,ORG_HIERARCHY_4_DESCRIPTION,ORG_HIERARCHY_5_CODE,ORG_HIERARCHY_5_DESCRIPTION,ORG_HIERARCHY_6_CODE,ORG_HIERARCHY_6_DESCRIPTION,ORG_HIERARCHY_7_CODE,ORG_HIERARCHY_7_DESCRIPTION,ORG_HIERARCHY_8_CODE,ORG_HIERARCHY_8_DESCRIPTION,ORG_HIERARCHY_9_CODE,ORG_HIERARCHY_9_DESCRIPTION,ORG_HIERARCHY_10_CODE,ORG_HIERARCHY_10_DESCRIPTION,ACCOUNT_HIERARCHY_1_CODE,ACCOUNT_HIERARCHY_1_DESCRIPTION,ACCOUNT_HIERARCHY_2_CODE,ACCOUNT_HIERARCHY_2_DESCRIPTION,ACCOUNT_HIERARCHY_3_CODE,ACCOUNT_HIERARCHY_3_DESCRIPTION,ACCOUNT_HIERARCHY_4_CODE,ACCOUNT_HIERARCHY_4_DESCRIPTION,ACCOUNT_HIERARCHY_5_CODE,ACCOUNT_HIERARCHY_5_DESCRIPTION,ACCOUNT_HIERARCHY_6_CODE,ACCOUNT_HIERARCHY_6_DESCRIPTION,ACCOUNT_HIERARCHY_7_CODE,ACCOUNT_HIERARCHY_7_DESCRIPTION,ACCOUNT_HIERARCHY_8_CODE,ACCOUNT_HIERARCHY_8_DESCRIPTION,ACCOUNT_HIERARCHY_9_CODE,ACCOUNT_HIERARCHY_9_DESCRIPTION,ACCOUNT_HIERARCHY_10_CODE,ACCOUNT_HIERARCHY_10_DESCRIPTION,ORG_ID,NAME,DISTRIBUTION_LINE_NUMBER,PO_LINE_CONGA_RECORD,DISTRIBUTION_AMOUNT_USD,CATEGORY_1,CATEGORY_2,CATEGORY_3,LINE_TYPE_LOOKUP_CODE
Receivables,,09162024,09192024,09162024,09012024,,09162024,09162024,6022348K1R62_8320605,1,"REFUND FROM LINKEDIN OVERPAYMENT 1,743.51 EUR","REFUND FROM LINKEDIN OVERPAYMENT 1,743.51 EUR",1743.51,EUR,PAYMENT REQUEST,1.0981,,,,780103034,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,1743.51,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,1914.55,,,,ITEM
Receivables,,09162024,09192024,09162024,09012024,,09162024,09162024,6022141K3446_8321162,1,REFUND FROM LINKEDIN OVER PAYMENT 613.95 EUR,REFUND FROM LINKEDIN OVER PAYMENT 613.95 EUR,613.95,EUR,PAYMENT REQUEST,1.068,,,,780103035,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,613.95,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,655.7,,,,ITEM
Receivables,,09162024,09192024,09162024,09012024,,09162024,09162024,6022141K3428_8321163,1,REFUND FROM LINKEDIN OVER PAYMENT 229.34 EUR,REFUND FROM LINKEDIN OVER PAYMENT 229.34 EUR,229.34,EUR,PAYMENT REQUEST,1.068,,,,780103036,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,229.34,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,244.94,,,,ITEM
Receivables,,09162024,09192024,09162024,09012024,,09162024,09162024,6022141K3441_8321164,1,REFUND FROM LINKEDIN OVER PAYMENT 237.48 EUR,REFUND FROM LINKEDIN OVER PAYMENT 237.48 EUR,237.48,EUR,PAYMENT REQUEST,1.068,,,,780103036,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,237.48,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,253.63,,,,ITEM
Receivables,,09182024,09202024,09182024,09012024,,09182024,09182024,6022171K1505_8282923,1,"REFUND FROM LINKEDIN OVERPAYMENT 1,983.91 EUR","REFUND FROM LINKEDIN OVERPAYMENT 1,983.91 EUR",1983.91,EUR,PAYMENT REQUEST,1.07055,,,,781032420,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,1983.91,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,2123.87,,,,ITEM
Receivables,,09182024,09202024,09182024,09012024,,09182024,09182024,6022045K1Y37_8282926,1,REFUND FROM LINKEDIN OVERPAYMENT 228.18 EUR,REFUND FROM LINKEDIN OVERPAYMENT 228.18 EUR,228.18,EUR,PAYMENT REQUEST,1.08405,,,,781032421,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,228.18,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,247.36,,,,ITEM
Receivables,,09182024,09202024,09182024,09012024,,09182024,09182024,6022149D0Z44_8282927,1,"REFUND FROM LINKEDIN OVERPAYMENT 1,798.30 USD","REFUND FROM LINKEDIN OVERPAYMENT 1,798.30 USD",1798.3,USD,PAYMENT REQUEST,,,,,780309373,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE_USD,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,1798.3,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,1798.3,,,,ITEM
Receivables,,09182024,09202024,09182024,09012024,,09182024,09182024,6022240K0Z37_8282928,1,"REFUND FROM LINKEDIN DUPLICATE PAYMENT 2,250.00 EUR","REFUND FROM LINKEDIN DUPLICATE PAYMENT 2,250.00 EUR",2250,EUR,PAYMENT REQUEST,1.0816,,,,781032427,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,2250,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,2433.6,,,,ITEM
Receivables,,09182024,09202024,09182024,09012024,,09182024,09182024,6022183D0119_8324344,1,"REFUND FROM LINKEDIN OVERPAYMENT 2,047.50 USD","REFUND FROM LINKEDIN OVERPAYMENT 2,047.50 USD",2047.5,USD,PAYMENT REQUEST,,,,,780309375,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE_USD,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,2047.5,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,2047.5,,,,ITEM
Receivables,,09182024,09202024,09182024,09012024,,09182024,09182024,6022011K3C08_8282922,1,REFUND FROM LINKEDIN OVERPAYMENT 795.69 EUR,REFUND FROM LINKEDIN OVERPAYMENT 795.69 EUR,795.69,EUR,PAYMENT REQUEST,1.1105,,,,780103047,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,795.69,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,883.61,,,,ITEM
Receivables,,09182024,09202024,09182024,09012024,,09182024,09182024,6008233D9Z84_8282925,1,"REFUND FROM LINKEDIN OVEPAYMENT 17,479.17 GBP","REFUND FROM LINKEDIN OVEPAYMENT 17,479.17 GBP",17479.17,GBP,PAYMENT REQUEST,1.28465,,,,780703348,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_ACH_USD,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,17479.17,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,22454.62,,,,ITEM
Receivables,,09182024,09202024,09182024,09012024,,09182024,09182024,6022229K1T94_8324327,1,"REFUND FROM LINKEDIN DUPLICATE PAYMENT 2,455.00 EUR","REFUND FROM LINKEDIN DUPLICATE PAYMENT 2,455.00 EUR",2455,EUR,PAYMENT REQUEST,1.0816,,,,781032434,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,2455,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,2655.33,,,,ITEM
Receivables,,09052024,09102024,09052024,09012024,,09052024,09052024,6022218D0Y48_8291943,1,"REFUND FROM LINKEDIN DUPLICATE PAYMENT 4,502.24 USD","REFUND FROM LINKEDIN DUPLICATE PAYMENT 4,502.24 USD",4502.24,USD,PAYMENT REQUEST,,,,,780309286,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE_USD,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,4502.24,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,4502.24,,,,ITEM
Receivables,,09052024,09112024,09052024,09012024,,09052024,09052024,6022171K1877_8291942,1,"REFUND FROM LINKEDIN OVERPAYMENT 6,697.64 EUR","REFUND FROM LINKEDIN OVERPAYMENT 6,697.64 EUR",6697.64,EUR,PAYMENT REQUEST,1.07055,,,,780103025,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,6697.64,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,7170.16,,,,ITEM
Receivables,,09022024,09042024,09022024,09012024,,09022024,09022024,6022263K1M58_8282501,1,REFUND FROM LINKEDIN OVERPAYMENT 335.77 EUR,REFUND FROM LINKEDIN OVERPAYMENT 335.77 EUR,335.77,EUR,PAYMENT REQUEST,1.0829,,,,781031206,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,335.77,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,363.61,,,,ITEM
Receivables,,09022024,09042024,09022024,09012024,,09022024,09022024,6022319K2522_8282502,1,REFUND FROM LINKEDIN OVERPAYMENT 960.00 EUR,REFUND FROM LINKEDIN OVERPAYMENT 960.00 EUR,960,EUR,PAYMENT REQUEST,1.0579,,,,781031206,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,960,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,1015.58,,,,ITEM
Receivables,,09022024,09042024,09022024,09012024,,09022024,09022024,6008177DA109_8282504,1,REFUND FROM LINKEDIN DUPLICATE PAYMENT 806.25 GBP,REFUND FROM LINKEDIN DUPLICATE PAYMENT 806.25 GBP,806.25,GBP,PAYMENT REQUEST,1.23325,,,,780703322,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_ACH_USD,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,806.25,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,994.31,,,,ITEM
Receivables,,09022024,09042024,09022024,09012024,,09022024,09022024,6022170K1Z41_8282505,1,"REFUND FROM LINKEDIN DUPLICATE PAYMENT 1,285.00 EUR","REFUND FROM LINKEDIN DUPLICATE PAYMENT 1,285.00 EUR",1285,EUR,PAYMENT REQUEST,1.0814,,,,781031207,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_SEPA,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,1285,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,1389.6,,,,ITEM
Receivables,,09022024,09042024,09022024,09012024,,09022024,09022024,6022066D0570_8282506,1,"REFUND FROM LINKEDIN OVERPAYMENT 5,796.98 USD","REFUND FROM LINKEDIN OVERPAYMENT 5,796.98 USD",5796.98,USD,PAYMENT REQUEST,,,,,780309268,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_EU_XML_WIRE_USD,Immediate,Immediate,,,,780,LinkedIn Ireland (IE),,,,,,,780.0000,780 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,5796.98,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,630,LinkedIn IE OU,1,,5796.98,,,,ITEM
